ville1,ville2,distance,id_liaison
11,30,2.4146749005309385,176
11,32,9.725230003270022,177
11,33,6.720026575227666,178
11,34,12.135423319126604,179
11,38,10.280645531044865,180
11,40,1.9220349275027009,181
11,42,9.654499894799015,182
11,43,8.093998499860817,183
12,13,10.167904084625292,184
12,14,2.7344711909434163,185
12,15,16.615982276876206,186
12,16,11.876802182515855,187
12,19,4.656931125206486,188
12,22,6.901635861820715,189
12,23,9.423771808688787,190
12,26,7.038889756756456,191
12,28,7.387177858356004,192
12,29,6.709696113985068,193
12,30,5.336110275117611,194
12,32,6.04607200363523,195
12,33,3.816583961870261,196
12,34,11.954271126428624,197
12,38,6.015150707527316,198
12,40,2.82758572101799,199
12,41,18.361573270199084,200
12,42,7.491234357184729,201
12,43,10.032753182993863,202
13,14,12.83044595079629,203
13,15,11.885462573099982,204
13,16,7.218215509206496,205
13,19,5.77561363508242,206
13,22,6.8711629872713385,207
13,23,19.580581956020634,208
13,26,6.194159957911864,209
13,27,13.632701496780632,210
13,28,3.3411568449717874,211
13,29,5.647686267551113,212
13,30,13.984847763952988,213
13,32,9.901920351743852,214
13,33,11.310030524374774,215
13,34,19.69776675683057,216
13,38,7.1779249642992005,217
13,40,12.29108248588393,218
13,41,11.213976286451999,219
13,42,13.788196858050432,220
13,43,15.549498776222892,221
14,15,19.025995673078704,222
14,16,13.729147694271903,223
14,19,7.3913611308303535,224
14,22,8.694699111124365,225
14,23,6.889320841487755,226
14,26,9.628743606043777,227
14,28,10.119663818181179,228
14,29,8.826161163941062,229
14,30,3.6527479844238746,230
14,32,7.929539476178732,231
14,33,4.974877491248961,232
14,34,11.275242764262524,233
14,38,8.5083774024646,234
14,40,1.5136861739659102,235
14,42,8.11828623685951,236
14,43,9.193713480273688,237
15,16,19.10138123899878,238
15,19,12.836209447663546,239
15,20,16.21076793410258,240
15,22,17.709053758461515,241
15,24,19.0293864521641,242
15,26,9.705269981539052,243
15,28,11.160196931988649,244
15,29,16.40706476736443,245
15,32,11.419717453283095,246
15,33,14.592049343692672,247
15,34,18.796988004354514,248
15,38,10.602927952651331,249
15,40,19.44305593682392,250
15,41,4.221010975430651,251
15,42,13.946803385517036,252
16,18,18.856514505199648,253
16,19,9.700563097128759,254
16,22,5.039604664692052,255
16,26,12.027519888341482,256
16,27,9.941353691672383,257
16,28,9.035044485136218,258
16,29,5.24686496811526,259
16,30,12.913040716053278,260
16,32,14.842748742233757,261
16,33,14.807794939981832,262
16,38,12.463145793389513,263
16,40,12.51315294137443,264
16,41,18.090982676528164,265
16,42,18.19555768467309,266
16,43,11.626576417107119,267
17,21,1.5717789482124822,268
17,23,14.862408652563925,269
17,34,13.712326315735798,270
17,36,9.021260646190765,271
17,42,19.39386692151372,272
18,27,9.304306818152947,273
18,208,15.889646590937422,274
18,238,13.316519684666035,275
19,22,5.835692310231062,276
19,23,13.922397382811232,277
19,26,3.259389029706924,278
19,27,18.4804961257388,279
19,28,2.739180837519931,280
19,29,4.80962068591435,281
19,30,9.404614202396768,282
19,32,5.144736743790943,283
19,33,5.647044178326576,284
19,34,14.314586871753685,285
19,38,3.0207637774106177,286
19,40,7.213522300941034,287
19,41,14.010377223223031,288
19,42,8.622772849799313,289
19,43,12.726598511855705,290
20,39,14.510645412668815,291
20,41,12.581910207683746,292
20,116,18.230833704005224,293
20,118,11.548785711837168,294
20,119,17.617063831027973,295
20,120,14.586163670906958,296
20,132,8.80479290805498,297
20,136,12.797619925309267,298
21,23,15.256415193524443,299
21,24,19.324663619201097,300
21,34,13.085822496984266,301
21,36,8.622643768299694,302
21,42,18.9076115476324,303
22,23,15.437722716992148,304
22,26,8.880702900813038,305
22,27,14.924640265245127,306
22,28,6.564398182199618,307
22,29,1.3111980635837537,308
22,30,8.244194004944767,309
22,32,10.768592421345483,310
22,33,10.117492098518124,311
22,34,18.75937867517922,312
22,38,8.854677112982067,313
22,40,7.519686488446977,314
22,41,17.846637321210846,315
22,42,13.685462625210812,316
22,43,8.697284618521191,317
23,26,15.45767193861583,318
23,28,16.64717286968049,319
23,29,15.68425503546407,320
23,30,7.990134261256372,321
23,32,12.525605296694174,322
23,33,9.452947416949451,323
23,34,9.39936291105727,324
23,38,14.181304344813869,325
23,40,7.918147002417978,326
23,42,10.35913369993073,327
23,43,12.925482334912576,328
24,32,17.949360622537156,329
24,33,19.129257558816136,330
24,34,13.237317201729562,331
24,42,15.45504033646854,332
25,37,14.782407480648834,333
25,44,12.663197229003417,334
26,27,19.78861148978004,335
26,28,3.087918580274984,336
26,29,7.71271011348333,337
26,30,12.238376879416796,338
26,32,3.8619463976930337,339
26,33,6.139051003950253,340
26,34,13.747347712913037,341
26,38,1.304800384839432,342
26,40,9.838678428680376,343
26,41,11.354704306262517,344
26,42,7.790255995093872,345
26,43,15.94769328132258,346
27,28,16.76649586945871,347
27,29,14.863373152389032,348
28,29,5.276419518191457,349
28,30,11.909607863641993,350
28,32,6.5983592395234965,351
28,33,8.020441521910127,352
28,34,16.358029355602746,353
28,38,3.89058762274232,354
28,40,9.857258024872182,355
28,41,11.714926492819941,356
28,42,10.458502312484933,357
28,43,14.59372128143092,358
29,30,8.900998413958032,359
29,32,9.882828220971435,360
29,33,9.572694778629506,361
29,34,18.319761081544815,362
29,38,7.794588655703768,363
29,40,7.815941304977138,364
29,41,16.546256527979715,365
29,42,13.024600361385144,366
29,43,9.90362049238465,367
30,32,11.27136546746071,368
30,33,8.524547043844327,369
30,34,14.547189108659994,370
30,38,11.307527131940248,371
30,40,2.5620807736380353,372
30,42,11.77098585424781,373
30,43,5.685456397917001,374
32,33,3.1796318695506507,375
32,34,9.88671972696346,376
32,38,2.725152540618924,377
32,40,8.70928502355485,378
32,41,14.058626969427433,379
32,42,3.9303269850479583,380
32,43,16.02958531031152,381
33,34,8.7814555774904,382
33,38,4.835384739106886,383
33,40,6.011425687183691,384
33,41,17.091456829652365,385
33,42,3.695636108654298,386
33,43,13.712787273942944,387
34,38,12.582140579517418,388
34,40,12.784559042950209,389
34,42,5.9570974308276154,390
37,44,11.01509089728696,391
38,40,8.841066075373055,392
38,41,12.522389023162905,393
38,42,6.636841398744271,394
38,43,15.337924509388781,395
39,116,19.89527425909171,396
39,132,14.56931320925116,397
39,136,19.961158747458363,398
39,229,15.17478538819959,399
39,238,18.791757668706083,400
39,253,14.52973482712072,401
40,42,9.395079524260831,402
40,43,7.8141495146278555,403
41,42,17.172897139456364,404
42,43,17.20160735521089,405
45,58,19.767011003838263,406
45,71,19.8999029031379,407
45,84,18.795058599218496,408
45,99,16.217437401137186,409
45,112,15.181774409714784,410
45,135,12.633450876945457,411
46,48,5.586999134544063,412
46,50,8.433526794729612,413
46,52,6.980132437462735,414
46,56,6.227991178444181,415
46,62,3.7770162930669007,416
46,63,2.5715406900877875,417
46,64,6.626784581962326,418
46,70,5.513283328210296,419
46,72,4.907495312656428,420
46,73,19.51543631605939,421
46,79,3.8817209598703513,422
46,80,6.204319312319766,423
46,82,4.908938002007036,424
46,87,6.841665606496035,425
46,93,11.527228161323453,426
46,101,2.251622731699416,427
46,103,4.369651190876022,428
46,107,1.2936903911866295,429
46,109,5.159857927812565,430
46,111,5.061433254196029,431
46,169,12.453295644083168,432
46,293,15.798006152566588,433
46,294,6.646803216553301,434
46,295,18.316969189308303,435
46,296,11.07961118190845,436
46,297,9.011112922179192,437
46,298,17.848617804136577,438
46,299,19.50806371276727,439
46,300,15.478578601551055,440
46,301,12.231111713896345,441
46,302,17.466526318213926,442
46,305,12.206081192515189,443
47,51,6.636639013252239,444
47,54,12.194852385132736,445
47,55,6.236299902039586,446
47,58,7.658509956750253,447
47,60,7.807078691493947,448
47,66,4.754736389318488,449
47,71,4.9639923644570825,450
47,75,11.067737082274666,451
47,78,14.783075535620021,452
47,81,9.05451691410371,453
47,83,9.460832736621684,454
47,84,4.0841364656633266,455
47,89,17.107823745830434,456
47,91,8.931435527863572,457
47,92,6.795417950854503,458
47,95,6.557007626455464,459
47,97,13.925893449867743,460
47,99,11.879849735563042,461
47,100,11.69782335871417,462
47,102,5.309130157562974,463
47,104,12.66058820736917,464
47,173,17.608388950037117,465
48,50,3.2837244950559623,466
48,52,5.0963182188147815,467
48,56,10.705242991492794,468
48,62,7.227212240758785,469
48,63,5.184855555018202,470
48,64,10.141388209603567,471
48,70,5.4977012205721865,472
48,72,10.033814658828042,473
48,73,14.80162891961318,474
48,79,5.317188879721349,475
48,80,6.299702709771346,476
48,82,3.049264093818058,477
48,87,7.724953884302013,478
48,93,11.953617607245077,479
48,101,7.583521037274095,480
48,103,5.20020598559395,481
48,107,5.5072376444211315,482
48,109,6.241028117414783,483
48,111,2.026419947016674,484
48,169,9.076797614068331,485
48,293,14.824549011119215,486
48,294,11.839511709533683,487
48,295,17.77685901894054,488
48,296,13.58545681961631,489
48,297,9.418358337218253,490
48,298,18.93700973934881,491
48,299,18.346584944902375,492
48,300,15.389790297073517,493
48,301,17.153278764722277,494
48,302,16.01944479501244,495
48,305,16.26583748493672,496
49,73,19.8312503006897,497
49,108,19.186744495576214,498
50,52,7.799578332576674,499
50,56,13.943297378632385,500
50,62,10.496855279134179,501
50,63,8.436991887898598,502
50,64,13.425102953040128,503
50,70,8.627815831756395,504
50,72,12.278254178532455,505
50,73,11.518018289507243,506
50,79,6.758366737720256,507
50,80,6.576682854098511,508
50,82,6.197723820723947,509
50,87,10.842116203975596,510
50,93,11.29133537623922,511
50,101,10.12392946174218,512
50,103,8.452254649383852,513
50,107,7.997517720077477,514
50,109,9.461456554240206,515
50,111,3.47898007812406,516
50,169,10.33922977552324,517
50,293,17.041516132836982,518
50,294,14.94299734598449,519
50,296,16.781768599898058,520
50,297,12.35039631504623,521
50,300,17.931320729719626,522
50,302,17.973470681787504,523
50,305,19.54882755074918,524
51,54,7.098410900272396,525
51,55,10.465712367428926,526
51,58,12.9012633608015,527
51,60,4.4316284595285,528
51,66,7.758412945534667,529
51,71,10.808703944928258,530
51,75,7.409369100852178,531
51,78,11.548387666289573,532
51,81,5.948690363072334,533
51,83,4.263240191737928,534
51,84,10.702138192758333,535
51,89,17.864455497628185,536
51,91,8.59473485113495,537
51,92,4.870613913408717,538
51,95,6.935627398446936,539
51,97,7.496276782097183,540
51,99,17.673956813691834,541
51,100,7.248808990047265,542
51,102,7.389829513146637,543
51,104,6.023964876932177,544
51,173,19.796160818187225,545
52,56,8.824644113407192,546
52,62,5.5897284814697965,547
52,63,4.680664671082273,548
52,64,7.393203018062101,549
52,70,2.042108491526836,550
52,72,11.823779945269088,551
52,73,18.824489944884434,552
52,79,9.155075169970448,553
52,80,10.845857413077445,554
52,82,2.4722208586149104,555
52,87,3.5673632833740063,556
52,93,16.669558310541255,557
52,101,9.182865956642258,558
52,103,2.997136932166349,559
52,107,7.811403949726597,560
52,109,3.1433925591681118,561
52,111,6.87154082754593,562
52,169,5.522531938858036,563
52,293,9.80469332131277,564
52,294,10.776237170224544,565
52,295,12.709527990420058,566
52,296,9.471620945763313,567
52,297,4.599467507687208,568
52,298,13.971201061183061,569
52,299,13.40650340430501,570
52,300,10.294592088594563,571
52,301,15.085752820489562,572
52,302,11.145284756141045,573
52,303,15.906447136278471,574
52,305,13.19020888066162,575
52,306,15.630737553455429,576
52,307,15.124983775500622,577
53,57,5.6903152935145,578
53,77,4.6310102942436675,579
53,93,19.482428422055808,580
53,98,9.087618199206016,581
54,55,12.73025911047574,582
54,58,15.529564524230222,583
54,60,4.510277991994336,584
54,66,10.295535689822467,585
54,71,14.554577083255726,586
54,75,2.7013919422594506,587
54,78,16.955860794612224,588
54,81,3.8999205210973367,589
54,83,9.751238892951296,590
54,84,15.70422184996435,591
54,91,7.332726691746888,592
54,92,5.84302668807407,593
54,95,7.793014872485951,594
54,97,8.839354981330164,595
54,100,12.431098554921022,596
54,102,9.421811205902827,597
54,104,6.133943107051659,598
54,173,17.838271928654947,599
54,179,13.9160033036261,600
55,58,2.799507704735682,601
55,60,8.562965661079547,602
55,66,2.7539542478184327,603
55,71,2.994692162845664,604
55,75,10.493945746481005,605
55,81,8.8326514586664,606
55,83,14.399475528949932,607
55,84,5.7863655606078455,608
55,91,6.169948173624984,609
55,92,7.13583223694078,610
55,95,4.937244482437429,611
55,97,17.8188719105254,612
55,99,7.660728800316133,613
55,100,17.09512919648149,614
55,102,3.418036376410388,615
55,104,15.81582536441845,616
55,173,11.502009749603518,617
56,62,3.5468719057331377,618
56,63,5.521296909637466,619
56,64,2.0354515472397927,620
56,70,6.800343841214721,621
56,72,7.536275084746901,622
56,79,10.024329243052035,623
56,80,12.337028185047558,624
56,82,8.379067879858324,625
56,87,5.932798939988039,626
56,93,17.190951293592764,627
56,101,6.344584043067445,628
56,103,6.145758707219476,629
56,107,7.379970612926715,630
56,109,5.682548182285544,631
56,111,10.935310738961883,632
56,169,13.744380657583406,633
56,293,13.791943684698234,634
56,294,2.3666613813021455,635
56,295,15.519171745198905,636
56,296,6.085666940138712,637
56,297,7.292934373711977,638
56,298,13.43731384981267,639
56,299,17.26202217328443,640
56,300,12.550309888073128,641
56,301,6.489099280712226,642
56,302,15.75829326374098,643
56,305,5.983307671254482,644
56,306,17.58950115844557,645
56,307,18.46639116159044,646
57,77,6.070732312364563,647
57,93,17.63121919552903,648
57,98,14.777908444439989,649
58,60,11.338075081925405,650
58,66,5.431619373819715,651
58,71,2.8319934721080795,652
58,75,13.270406959471174,653
58,81,11.631443851974982,654
58,83,16.619630114399808,655
58,84,5.521820885369553,656
58,91,8.827331674564869,657
58,92,9.908366008607043,658
58,95,7.736600491006603,659
58,99,4.895400031139236,660
58,100,19.15512243763457,661
58,102,6.185433917547611,662
58,104,18.460076910010702,663
58,173,11.577443751852462,664
59,67,16.609130846382108,665
59,68,16.62955183644109,666
59,69,19.864087002301922,667
59,74,18.71944162671028,668
59,76,18.06585257605641,669
59,90,11.014300641051001,670
59,94,2.585232678976923,671
59,96,18.64231816082299,672
59,105,7.185096992909306,673
60,66,5.951731271871234,674
60,71,10.111041988897135,675
60,75,3.402575656066577,676
60,78,15.89897528803638,677
60,81,1.5700916860298262,678
60,83,8.46925788878283,679
60,84,11.197799354885994,680
60,91,4.539780847522328,681
60,92,1.4300736639477427,682
60,95,3.781102077456632,683
60,97,10.054166983974907,684
60,99,16.222179998363035,685
60,100,11.47724211348335,686
60,102,5.152678177143403,687
60,104,7.6535613721936695,688
60,173,15.930247309104047,689
60,179,18.412252895285892,690
61,68,19.556375677724237,691
61,78,9.657631999469235,692
61,83,17.117020447346366,693
61,88,19.480944287739476,694
61,89,10.777512702972349,695
61,96,8.136988230861949,696
61,97,18.230050362753527,697
61,100,14.155010187063294,698
61,106,5.847797306526657,699
61,108,10.534050827675012,700
62,63,2.081482268853778,701
62,64,3.0595391886545062,702
62,70,3.561068710474308,703
62,72,7.3474604425351755,704
62,79,7.590346170351506,705
62,80,9.884710597686318,706
62,82,4.838945041604534,707
62,87,3.6787756048145184,708
62,93,15.304213252720773,709
62,101,5.104388670228002,710
62,103,2.688843861662648,711
62,107,5.070563317018904,712
62,109,2.5652428224541857,713
62,111,7.696725222039457,714
62,169,10.900719247217621,715
62,293,12.645331271829173,716
62,294,5.214933399742032,717
62,295,14.931024122164224,718
62,296,7.325246610094407,719
62,297,5.720685150136071,720
62,298,14.103997731399756,721
62,299,16.322417492579966,722
62,300,12.014628904235922,723
62,301,10.035554506255327,724
62,302,14.459088855094933,725
62,303,19.400179682968414,726
62,305,9.08940292937782,727
62,306,17.42367236091284,728
62,307,17.772247340526295,729
63,64,5.115158579026978,730
63,70,2.9910795418250227,731
63,72,7.193988634979936,732
63,73,19.921080823512238,733
63,79,5.942717217503711,734
63,80,8.150903420774714,735
63,82,3.1522726264315644,736
63,87,4.315165676595542,737
63,93,13.778298418517593,738
63,101,4.59921378684582,739
63,103,1.8327986685987252,740
63,107,3.7273045171007437,741
63,109,2.5966281789354304,742
63,111,5.629758928516133,743
63,169,10.202542214700133,744
63,293,13.22865716162847,745
63,294,6.832890241411689,746
63,295,15.774835595872288,747
63,296,9.1476662392038,748
63,297,6.481504434474863,749
63,298,15.55437363928304,750
63,299,16.93873257821073,751
63,300,12.964260080095116,752
63,301,11.985205722544432,753
63,302,14.896318781867533,754
63,303,19.81725858876383,755
63,305,11.170862003149287,756
63,306,18.441749485126618,757
63,307,18.504024084103037,758
64,70,5.471870267018072,759
64,72,9.039296046861637,760
64,79,10.506082104008597,761
64,80,12.824503715211337,762
64,82,7.4567394132693785,763
