ville1,ville2,distance,id_liaison
1,2,27.58274689962571,1
1,4,23.3517167235467,2
1,6,20.264096528288547,3
1,7,7.655373105649298,4
1,8,17.37067536105826,5
1,9,19.0265873974332,6
1,10,11.869063759515672,7
1,11,27.916825462945813,8
1,12,21.660293394724295,9
1,13,15.590329824522398,10
1,14,23.83806919662405,11
1,16,11.721156032846526,12
1,17,35.1094275789391,13
1,18,22.252690934605354,14
1,19,24.402965433103745,15
1,20,8.97247575657329,16
1,21,11.946669132316853,17
1,23,27.076219674188447,18
1,25,11.409716997332968,19
1,26,38.9133111401059,20
1,27,20.777299581060934,21
1,28,7.097237886515019,22
1,82,38.79267732869354,23
2,4,20.152287079948795,24
2,7,30.547103098573928,25
2,10,19.37392291109015,26
2,13,37.54079736361522,27
2,16,32.84551746962991,28
2,20,33.207436162658176,29
2,21,37.27668974179455,30
2,25,33.67341475604148,31
2,26,34.74701639160961,32
2,28,33.79582033075606,33
2,82,13.601923279865133,34
2,83,16.526088368523556,35
2,84,14.583880393493997,36
2,96,17.824507736811018,37
2,112,36.22540711056961,38
2,116,35.86599603194836,39
3,6,35.81399060744986,40
3,8,39.5446993325634,41
3,11,26.509692099732888,42
3,13,38.05990779343521,43
3,14,31.7824894185849,44
3,17,17.571087245806698,45
3,18,32.483294588723965,46
3,19,38.0814510624462,47
3,26,34.18510048483405,48
3,27,39.012395750291255,49
3,131,38.1540365553332,50
3,132,15.853640334556523,51
3,133,26.397356804850588,52
3,134,22.62719092675171,53
3,138,26.04557381807892,54
3,144,23.386867175743593,55
3,146,36.7449181753787,56
3,147,20.35292917578482,57
3,148,28.826643400186448,58
3,154,35.86688428242207,59
3,157,38.92229342964738,60
3,158,28.236446168865314,61
3,159,28.19604708878635,62
3,166,34.93532010147143,63
4,6,28.729696620445175,64
4,7,20.610879934863647,65
4,8,28.94791862547329,66
4,9,31.963263384862156,67
4,10,11.787863665360085,68
4,11,29.388475164640266,69
4,13,23.848252727072747,70
4,14,29.32278364231909,71
4,16,20.33368944367786,72
4,17,29.559969994436244,73
4,18,27.544012411503513,74
4,19,35.696990042534615,75
4,20,22.93126122626301,76
4,21,26.568397756312912,77
4,25,21.62031115437379,78
4,26,17.320094061774768,79
4,27,32.51806822814269,80
4,28,25.78278647849936,81
4,82,22.723356593382505,82
4,83,31.44151821759713,83
4,84,27.118454274728627,84
4,96,23.583116554354095,85
5,15,36.615197570555445,86
5,29,37.336659359858444,87
6,7,13.484921171854301,88
6,8,3.749666062074846,89
6,9,5.3792373911687505,90
6,10,23.707192787416133,91
6,11,9.304746295548915,92
6,12,27.468479075389457,93
6,13,5.544585733652899,94
6,14,4.101112272741499,95
6,16,10.302072902435942,96
6,17,18.957434521396973,97
6,18,3.5085000676747846,98
6,19,7.021343474812145,99
6,20,11.37582501262514,100
6,21,8.728699519465055,101
6,23,37.523220498645436,102
6,25,9.709098454912318,103
6,26,36.378370236502775,104
6,27,4.561621757448322,105
6,28,13.807214583136135,106
7,8,11.344088007837039,107
7,9,13.76088249888173,108
7,10,11.606507217549208,109
7,11,20.40130801952888,110
7,12,24.649554001307248,111
7,13,8.284160666755632,112
7,14,16.66191788382086,113
7,16,4.066999334201116,114
7,17,27.4713098635274,115
7,18,14.955927671028151,116
7,19,18.838336717645678,117
7,20,2.688845427520222,118
7,21,6.784719169683774,119
7,23,32.18367394615778,120
7,25,3.927772682233048,121
7,26,33.98320718340888,122
7,27,15.137061951811672,123
7,28,5.32327941810012,124
7,82,39.81443091474098,125
8,9,3.037676011811254,126
8,10,22.44685651308116,127
8,11,13.041768859837335,128
8,12,23.87243167587202,129
8,13,5.157822836950248,130
8,14,7.84625458508125,131
8,16,9.074962003327803,132
8,17,22.570215299687213,133
8,18,7.106593814814709,134
8,19,7.5131887191178715,135
8,20,8.872298438650516,136
8,21,5.459541834766769,137
8,23,33.81886971370327,138
8,25,8.08001873822413,139
8,26,38.25030022540863,140
8,27,3.847297992721833,141
8,28,10.561549917127623,142
9,10,25.134150180605396,143
